+	False	162299	2021_01_14	77	ÖVP	Abgeordnete Martina Diesner-Wais (ÖVP)	True	Klar ist unser Ziel, diese Phase, bis wir ausreichend Impfstoff für alle Österreicherinnen und Österreicher haben, zu überbrücken.	False	False	True	False	False
+	False	200245	2021_05_03	101	SPÖ	Abgeordnete Dr. Pamela Rendi-Wagner, MSc (SPÖ)	False	Je mehr Menschen sich impfen lassen, desto stärker und desto erfolgreicher sind wir als Gemeinschaft im Kampf gegen dieses Virus.	False	False	True	False	False
x	False	168444	2021_02_04	81	FPÖ	Abgeordnete Dr. Susanne Fürst (FPÖ)	False	Teilnehmer an den Versammlungen werden im Vorfeld schon verunglimpft, verleumdet, Gewaltakte werden herbeigeredet.	False	False	True	False	False
+	False	161589	2021_01_14	77	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Wir haben dieses Projekt im vergangenen Jahr in der guten Kooperation zwischen Minis­terium und Nationalrat also extrem weiterentwickelt, indem wir gemeinsam die rechtli­chen Voraussetzungen für das Ausrollen des elektronischen Impfpasses geschaffen ha­ben.	False	False	True	False	False
+	False	151815	2020_12_11	71	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	Wir dürfen auch nicht zulassen, dass die sozialen Medien den Impfgegnern mit ihren teilweise absurden Argumenten überlas­sen werden.	False	False	True	False	False
o	True	123276	2020_11_17	62	FPÖ	Abgeordneter Herbert Kickl	False	Das nennt man in Ihrer Sichtweise offenbar eine verantwortungsvolle Gesundheitspolitik in der größten Pandemie – oder wie auch immer Sie diese Coronakrise bezeichnen! Sie haben Ihre grün-türkisen Spendierhosen anderswo an: dort, wo es darum geht, Hunderte Millionen Euro in den Ankauf von Covid-19-Testungen zu investieren oder etwa 200 Millionen Euro für einen unausgegorenen Impfstoff auszugeben. Eines ist klar, meine sehr geehrten Damen und Herren: Wenige werden sich an dieser Krise eine goldene Nase verdienen, aber sehr, sehr viele werden die Zeche dafür bezahlen, und sehr, sehr viele werden auch das Risiko für Ihr falsches Investment zu tragen haben.	False	False	True	True	False
+	False	179911	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Wir impfen derzeit alle 2,7 Sekunden einen Menschen in Österreich, auch das zeigt, da geht etwas weiter.	False	False	True	False	False
-	False	159774	2021_01_13	76	FPÖ	Abgeordneter Mag. Gerhard Kaniak (FPÖ)	False	Der letzte Punkt – die Impfungen –, den Sie als großen Lichtblick sehen, hat gleich einmal mit einem kapitalen Fehlstart angefangen, indem die Impfstoffe einfach einmal zwei Wochen auf Halde gelegt wurden, weil in der Vorbereitung offensichtlich nicht ausreichend Planung vorhanden war.	False	False	True	False	False
+	False	179830	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Das heißt, es gibt kaum mehr Todesfälle in den Alten- und Pflegeheimen, und das ist der erste Bereich, der durchgeimpft ist.	False	False	True	False	False
+	True	161405	2021_01_14	77	Grüne	Abgeordneter Ralph Schallmeiner (Grüne)	True	Wir haben es bei diesen Tagesordnungspunkten nicht nur mit der Frage des Testens zu tun, sondern es geht um drei große Themen in der Frage der Pandemiebe­kämpfung, die wir hier jetzt behandeln wollen. Punkt eins: Es geht um die Implementierungskosten für den E-Impfpass in den Ordina­tionen. Da geht es darum, dass der Bund mit 1 300 Euro pro Ordination Anreize schaffen möchte, um da weiterzukommen, damit wir eben bei der Anbindung der Ordinationen an die E-Impfpass-Software schneller werden.	False	False	True	False	False
o	True	160035	2021_01_13	76	FPÖ	Abgeordnete Dr. Dagmar Belakowitsch (FPÖ)	False	Glauben Sie eigentlich, dass das seriöse Politik ist? Glauben Sie, dass irgendetwas an dieser Szene – wenn man glaubt, eine Impfung zu einer PR-Show umfunktionieren zu können – seriös ist? – Nein, meine Damen und Herren, das ist schäbig, was hier gemacht worden ist, und zu verurteilen.	False	False	True	False	False
-	False	200499	2021_05_03	101	FPÖ	Abgeordnete Dr. Dagmar Belakowitsch (FPÖ)	False	Die Gesundheit der Menschen in unserem Land ist unteilbar, und die werden Sie, meine Damen und Herren, mit einer Impfung, deren Wirkung wir nicht kennen , deren Langzeitfolgen wir nicht kennen, die uns nicht vor einer Infektion schützen kann  und die vor allem den Zweiten, Dritten und Vierten nicht schützt, nicht zerstören.	False	False	True	False	False
o	True	180084	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Das war gemeint mit dem Ministerratsprotokoll und den entsprechenden Ausführungen. Aber ich muss auch sagen – und das halte ich nicht für verwerflich, ganz im Gegenteil –, ich habe mit mehreren Gesundheitsministern, vor allem aus dem Westbalkan, Gespräche geführt, ob wir in dem Fall, dass wir bestimmte Dosen nicht brauchen, wovon wir ja anhand dieser Mengen ausgehen können, einen Weiterverkauf an sie durchführen können, weil sie keinen direkten Zugang zu EU-Impfstoff haben, wir aber sehr wohl. Von daher hat es also derartige Vorgespräche, aber ohne entsprechende Absicherungen und Verankerungen, gegeben.	False	False	True	False	False
+	False	106181	2020_09_23	51	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	Es wird auch nicht mehr lange dauern, bis man elektronisch an Impfungen erinnert wird.	False	False	True	False	False
+	False	185655	2021_03_25	91	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	1,4 Millionen Impfungen wurden bisher verabreicht.	False	False	True	False	False
+	False	159219	2021_01_13	76	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Nach der ersten Lieferung – einer beschränkten Menge von 9 750 Impfdosen – des neuen Covid-19-Impfstoffes von Biontech/Pfizer Ende Dezember wurden und werden die strategischen Lager in Österreich, in den einzelnen Bundesländern, stetig aufgefüllt.	False	False	True	False	False
+	False	187670	2021_03_25	91	SPÖ	Abgeordneter Robert Laimer (SPÖ)	False	– Das war noch die Zeit, als Österreich Testriese war; mittlerweile sind wir zum Impfzwerg und EU-Außenseiter mutiert.	False	False	True	False	False
+	False	159439	2021_01_13	76	ÖVP	Abgeordnete Gabriela Schwarz (ÖVP)	True	Es gibt einen Impfplan, und die Tatsache, dass die Ärzteschaft selbstverständlich informiert ist, möchte ich auch nicht unerwähnt lassen.	False	False	True	False	False
+	True	190661	2021_03_26	93	NEOS	Abgeordneter Mag. Gerald Loacker (NEOS)	False	Kollege Schallmeiner hat gesagt, wir müssen die Geschwindigkeit verdoppeln; aber das funktioniert nicht. Mir hat kürzlich ein Arzt erzählt, er kriegt in der Woche sieben Impfdosen. Na, wie soll das funktionieren, wenn er so wenig kriegt?	False	False	True	False	False
+	False	185609	2021_03_25	91	SPÖ	Abgeordneter Rudolf Silvan (SPÖ)	False	Wir sind in einer Zeit Testweltmeister, in der wir eigentlich Impfweltmeister sein sollten, liebe Kolleginnen und Kollegen.	False	False	True	False	False
+	False	167347	2021_01_20	79	NEOS	Abgeordnete Fiona Fiedler, BEd (NEOS)	False	Mich erschüttert das Versagen beim elektronischen Impfpass, bei der Bestellung des Grippeimpfstoffs, bei der Beschaffung von Schutzausrüstung, bei der Datenbereitstellung für die Wissenschaft, beim Schutz sozial benachteiligter Gruppen, beim Schutz der Risikogruppen und Pflegeheimbewohner, bei der Coronaampel et cetera, et cetera – die Liste lässt sich unendlich erweitern.	False	False	True	False	False
-	False	23865	2020_02_27	12	Grüne	Abgeordneter Ralph Schallmeiner	True	Während sich alle in unserem Land den Kopf über Corona zerbrechen, ist nämlich die echte Influenza mit mehreren 100 000 Erkrankten wahrscheinlich durchaus eine größere Herausforde­rung, genauso wie wir in unserem Land seit Jahren eine Rückkehr der Masern erle­ben – beides Krankheiten, gegen die es übrigens einen Impfschutz gibt.	False	False	True	False	False
+	True	137499	2020_11_17	62	ÖVP	Abgeordneter Johannes Schmuckenschlager (ÖVP)	True	Gewisse Aussagen rund um die Coronapandemie von einer Fraktion in diesem Haus sind wirklich nicht mehr zu kommentieren, das schafft man nicht mehr, nachzuvollziehen. Wenn Sie gerade den Bereich der Forschung ansprechen, dann sage ich, wir sollten als Österreicher sogar sehr stolz darauf sein, dass eines unserer Unternehmen führend bei der Entwicklung eines sehr zuversichtlich machenden Impfstoffes mit dabei ist. Ich glaube, das zeigt, dass das Forschungsland Österreich wirklich einiges zu bieten hat.	False	False	True	False	False
+	True	190441	2021_03_26	93	SPÖ	Abgeordnete Mag. Karin Greiner (SPÖ)	False	Da kann sich jeder ausrechnen, dass sich das nicht ausgeht! Und dann läuft es, und Umfragewerte werden schlechter, der Bundeskanzler stellt sich hin und sagt, Impfen ist ab jetzt Chefsache, bis April sind alle über 65-Jährigen geimpft. – Kleiner Faktencheck: Heute sind nicht einmal alle über 85-Jährigen geimpft.	False	False	True	False	False
+	True	159239	2021_01_13	76	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Es ist wichtig, dass vor allem jene Gruppen zuerst geimpft werden, die bei einer Infektion einem erhöhten gesundheitlichen Risiko ausgesetzt sein würden und ein höheres Ansteckungsrisiko haben. Bei der Logistik ist zu beachten, dass sowohl die zweite Dosis des Impfstoffes vorhanden sein muss, und zwar zeitgerecht nach drei Wochen, als auch Kühlketten bis zum Verimpfen eingehalten werden müssen, um einen eventuellen Verwurf zu vermeiden. In der Impfstrategie und Logistik wurden diese Faktoren berücksichtigt.	False	False	True	False	False
-	False	156694	2020_12_21	75	FPÖ	Abgeordneter Herbert Kickl (FPÖ)	False	Was jetzt bei den Tests eingeführt wird, ist dasjenige, was die Österreicher im Zusammenhang mit der Impfung erwartet, wenn sie Ihnen aus guten Gründen, aus der Skepsis heraus, die man gegenüber einem noch nicht aus­gereiften Produkt durchaus haben kann, ohne dass man ein Aluhutträger ist, die Gefolg­schaft verweigern wollen.	False	False	True	True	False
+	False	158473	2020_12_21	75	ÖVP	Abgeordneter Mag. Andreas Hanger (ÖVP)	True	Wir haben von der ersten Sekunde der Pandemie an gesagt: Die Impfung ist die große Chance, die Pandemie in den Griff zu bekommen, und dann können wir auch wieder optimistisch in die Zukunft gehen, dann wird das Wirt­schaftswachstum, das wir zum Beispiel auch für unseren Arbeitsmarkt dringend brauchen, wieder anspringen.	False	False	True	False	False
-	False	185568	2021_03_25	91	FPÖ	Abgeordneter Peter Wurm (FPÖ)	False	Das sollte man ganz nüchtern in aller Ruhe mit allen diskutieren können, ohne dass man jetzt irgendwie in das Eck der Coronaleugner und sonstiger Schimpfbegriffe, die Sie immer verwenden, hineingestellt wird.	False	False	True	False	False
+	True	163095	2021_01_20	79	NEOS	Abgeordneter Josef Schellhorn (NEOS)	False	Bevor ich auf das Thema Arbeitsmarktpolitik eingehe, möchte ich kurz auf die Aussagen meiner drei Vorredner eingehen, zum einen hat Klubobmann Wöginger davon gesprochen, wir müssten jetzt nur „noch einmal durchhalten“, bitte schön, „noch einmal durchhalten“! – Also wenn es um das Durchhalten betreffend Impfen, Impfen, Impfen geht, unterstütze ich Sie. Man wünscht sich ja nichts anderes als mehr tägliche Impfungen.	False	False	True	False	False
+	False	151750	2020_12_11	71	NEOS	Abgeordneter Mag. Gerald Loacker (NEOS)	False	Es ist daher vorläufig, würde ich sagen, vorsichtshalber angezeigt, Menschen, die die Krankheit bereits überwunden haben, nicht zu impfen.	False	False	True	False	False
+	False	200321	2021_05_03	101	ÖVP	Abgeordneter Dr. Josef Smolle (ÖVP)	True	Gerade beim Impfen finden wir uns seit Wochen immer in der vorderen Gruppe der EU-Staaten, das heißt, da wird sehr effizient gearbeitet.	False	False	True	False	False
+	False	161661	2021_01_14	77	ÖVP	Abgeordneter Dr. Josef Smolle (ÖVP)	True	Kern dabei ist, dass es damit ermöglicht wird, dass auch betriebsärztliche Einrichtungen offizielle Impfstellen werden können.	False	False	True	False	False
+	False	71516	2020_05_29	34	SPÖ	Abgeordnete Mag. Verena Nussbaum (SPÖ)	False	Was sich aber auf jeden Fall ausgehen könnte, ist, dass wir die Immunitäten auch in den elektronischen Impfpass aufnehmen können, vor allem jene, die aufgrund der Titerbestimmungen möglich sind.	False	False	True	False	False
+	True	180061	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Die Ausgangslage, wie viele Impfungen mit dieser Technologie durchgeführt werden können, war im Sommer, Frühherbst 2020 folgende: 2020: 200 000, Q1/2021: 1,8 Millionen, Q2/2021: 4,1 Millionen. Insgesamt ist man damals davon ausgegangen, dass bis Ende des zweiten Quartals 2021 alleine mit dieser Technologie in Österreich circa 3,6 Millionen Menschen geimpft werden könnten. Zu den Fragen 26 bis 28:  Der Auftrag, für die Gesamtbevölkerung Österreichs Impfstoffe zu besorgen, leitet sich aus dem Ministerratsvortrag 27/44 vom 29. Juli 2020 und aus den parlamentarischen Materialien zum Bundesfinanz- sowie dem sogenannten Ermächtigungsgesetz, dem „Bundesgesetz, mit dem zur Abdeckung des Bedarfes an Covid 19 Impfungen und -Schnelltests Ermächtigungen zur Verfügung über Bundesvermögen erteilt werden“, ab.	False	False	True	False	False
+	False	179868	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	– Ich kann mich erinnern, ich habe vor einem halben Jahr bei mir im Gesundheitsministerium eine Rede gehalten und habe gesagt: Ich glaube daran, dass wir im Jänner eine Impfung haben werden.	False	False	True	False	False
+	False	190906	2021_03_26	93	NEOS	Abgeordneter Douglas Hoyos-Trauttmansdorff (NEOS)	False	Ich glaube, das hat auch Sebastian Kurz schon im Sommer letzten Jahres gesagt, diese Pandemie können wir nur mit einem Impfstoff bekämpfen – und dann zählt plötzlich jeder Cent.	False	False	True	False	False
-	True	193612	2021_04_21	97	FPÖ	Abgeordneter Herbert Kickl (FPÖ)	False	Das, was ich hier gesagt habe, ist der moralische Kern der hippokratischen Medizin seit Tausenden von Jahren in der europäischen medizinischen Behandlung. Interessant ist, dass all diese Dinge bei Ihrer Impfstrategie auf den Kopf gestellt werden. Primum non nocere: als Erstes nicht zu schaden – und deshalb fordere ich die volle Transparenz und die volle Aufklärung der Bevölkerung über die möglichen Nebenwirkungen dieser Impfung und nicht das Impfen im Fließbandmodus, bei dem man einen Zettel unterschreibt und für ein vernünftiges Aufklärungsgespräch mit den Betroffenen keine Zeit mehr besteht.	False	False	True	False	False
-	False	119707	2020_10_15	58	FPÖ	Abgeordneter Wolfgang Zanger (FPÖ)	False	Ihr habt euren Impfstoff in Wahrheit schon gefunden: Dieser Impfstoff heißt Angst.	False	False	True	False	False
+	False	162118	2021_01_14	77	SPÖ	Abgeordneter Mag. Thomas Drozda (SPÖ)	False	Ich glaube, jedem ist klar, dass es ohne Impfstrategie – und über diese Impfsituation haben wir ja gestern geredet – und ohne Teststrategie nicht geht.	False	False	True	True	False
+	False	193625	2021_04_21	97	Grüne	Abgeordnete Sigrid Maurer, BA (Grüne)	True	Kollege Kickl spricht hier vom dümmlichen Impfplan oder dümmlichen Impfbewerbungen – ich muss sagen, wir haben leider wieder eine dümmliche Rede Ihrerseits hören müssen.	False	False	True	False	False
-	False	185530	2021_03_25	91	FPÖ	Abgeordneter Michael Schnedlitz (FPÖ)	False	Jetzt sind Sie nämlich wirklich so weit, eine Grenze absolut zu überschreiten: indem Sie für alle gesunden Bürger, für alle gesunden Österreicherinnen und Österreicher einen Pass verordnen, quasi eine Eintrittskarte, damit sie am normalen freien Leben teilhaben können, und zwar nur unter der Grundvoraussetzung, wenn man sich impfen oder testen lässt.	False	False	True	True	False
+	True	191226	2021_03_26	93	SPÖ	Abgeordneter Kai Jan Krainer (SPÖ)	False	Als dann anhand des Mailverkehrs nachgewiesen werden konnte, es war nicht Herr Anschober, sondern es waren die engsten Mitarbeiter des Herrn Blümel, hat er so getan, als ob das keine Auswirkungen gehabt hätte. Wir wissen aber, dass es Auswirkungen hatte, weil wir wissen, dass die Europäische Union gewisse Impfdosen ausverhandelt hat und dann jedem Land gemäß der Bevölkerung angeboten hat: So viele Impfdosen kannst du haben!, und wir wissen, dass Österreich auf fast 1 Million Impfdosen – auf fast 1 Million Impfdosen! – verzichtet hat, allein 750 000 von Johnson & Johnson, von denen eine Impfung bereits zur Immunisierung führt.	False	False	True	False	False
+	False	159287	2021_01_13	76	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Zur Frage 13:  Aktuell sind rund 40 Prozent der Covid-Impfungen im Impfregister erfasst.	False	False	True	False	False
o	True	191197	2021_03_26	93	ohne Klubzugehörigkeit	Abgeordnete Pia Philippa Strache (ohne Klubzugehörigkeit)	False	Sollte man als Minister noch immer so tun, als hätte Herr Auer mit seinem Verhandlungsmandat als Privatperson gehandelt und nicht für die Republik Österreich, dann kommt Hilfe auf EU-Ebene. Die EU-Kommission hat nämlich bereits Ende Dezember 2020 öffentlich bekannt gegeben, dass Österreich die Option hat, aus dem EU-Kontingent des Impfstoffs von Biontech weitere 2 Prozent zu beziehen. Das hat sie nicht heimlich getan, sondern auf Twitter.	False	False	True	False	False
+	False	180469	2021_03_24	89	ÖVP	Abgeordneter Mag. Andreas Hanger (ÖVP)	True	Derzeit impfen wir 30 000 Österreicherinnen und Österreicher pro Tag, das wird in den April hinein noch deutlich mehr; bis in den Sommer hinein stehen acht Millionen Impfdosen zur Verfügung.	False	False	True	False	False
o	True	179929	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober : - - 29, danke, 29 Millionen Dosen von Astra Zeneca gefunden wurden. Wie man Impfdosen finden kann, weiß ich nicht, aber der Verdacht ist – so wurde die Geschichte geschrieben, ich kann es nicht verifizieren, ich möchte das auch nicht behaupten, ich gebe nur das wieder, was in der Agenturmeldung steht –, dass das teilweise Impfdosen waren, die für den Export geplant gewesen wären. Jetzt ist das eine Grundsatzfrage, wie man da einschreitet, ob man Export in einer derartigen Krisensituation überhaupt untersagt.	False	False	True	False	False
-	False	170642	2021_02_24	85	FPÖ	Abgeordnete Dr. Dagmar Belakowitsch (FPÖ)	False	Wir wollen keine Diskriminierung von Menschen, die sich nicht impfen lassen.	False	False	True	False	False
+	False	179835	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Eine spannende Fragestellung wäre auch gewesen: Wann sind denn die Bevölkerungsgruppen, die in Sachen Covid das größte Risiko haben, durchgeimpft?	False	False	True	False	False
+	False	106132	2020_09_23	51	SPÖ	Abgeordneter Ing. Markus Vogl (SPÖ)	False	Jetzt wissen wir, dass Menschen, die sich impfen lassen, in unserer Gesellschaft so etwas wie ein Schutzschild sind, der be­wirkt, dass sich Epidemien weniger gut verbreiten können, dass gefährliche Krankheiten wie Masern in Österreich beinahe gänzlich ausgestorben sind.	False	False	True	False	False
+	False	151813	2020_12_11	71	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	Wir müssen aber die kommenden Impfungen auch kommunikativ gut vorbereiten.	False	False	True	False	False
+	False	159727	2021_01_13	76	ÖVP	Abgeordneter Dr. Josef Smolle (ÖVP)	True	Wenn man wirklich weiß, wie das mit den Impfungen im Zeitablauf der Infektionen ist, dann ist einmal völlig klar: Der erste, relative Schutz ist etwa zehn Tage nach der Erstimpfung  gegeben, wirklich greift der Impfschutz dann ein bis zwei Wochen nach der Zweitimpfung.	False	False	True	False	False
-	False	165556	2021_01_20	79	FPÖ	Abgeordneter Erwin Angerer (FPÖ)	False	Dadurch würde die Republik viel Geld und Kapazitäten beim Impfen sparen.“  Ich frage mich, warum nicht ein Immuntest, ein Antikörpertest gemacht wird, bevor man einfach zu impfen anfängt.	False	False	True	False	False
+	False	159310	2021_01_13	76	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Zur Risikostreuung hinsichtlich Marktzulassung – ich habe es zu Beginn ja dargestellt –, Verfügbarkeit, Qualität und Verträglichkeit bei unterschiedlichen Zielgruppen hat die EU im Impfstoffportfolio eine Mischung zusammengestellt, die aus Impfstoffen unterschiedlicher Hersteller und Technologien besteht.	False	False	True	False	False
-	False	115410	2020_10_14	55	FPÖ	Abgeordnete Dr. Dagmar Belakowitsch (FPÖ) (zur Geschäftsbehandlung)	False	Ich würde daher schon bitten, das zuzulassen, denn es ist eben auch genau dieses Verhal­ten, das von den Regierungsparteien kommt, dass man für abweichende Meinungen auch schon hier herinnen als Lebensgefährder, als jemand, der auch die Bevölkerung gefährdet, beschimpft wird.	False	False	True	False	False
+	False	159054	2021_01_13	76	SPÖ	Abgeordnete Dr. Pamela Rendi-Wagner, MSc (SPÖ)	False	Sehr geehrter Herr Bundesminister, uns stehen noch sehr schwierige Monate – wir wissen das alle – bis zu einer schützenden, breiten Durchimpfungsrate in Österreich, die endlich Entspannung bringt, bevor.	False	False	True	False	False
+	False	159791	2021_01_13	76	FPÖ	Abgeordneter Mag. Gerhard Kaniak (FPÖ)	False	Warten Sie nicht, bis alle durchgeimpft sind und ob die Impfung vielleicht bei manchen wirkt oder nicht wirkt, sondern sorgen Sie auch für ausreichende Begleitmaßnahmen!	False	False	True	False	False
+	True	106140	2020_09_23	51	SPÖ	Abgeordneter Ing. Markus Vogl (SPÖ)	False	Ich möchte nicht erleben, dass eine sinnvolle Impflösung, die uns helfen würde, die Covid-Pandemie zu begrenzen, ebenfalls vom Bundeskanzler ab­geschossen wird. Achten wir darauf, das Vertrauen, das die Bevölkerung in Impfungen hat, nicht zu er­schüttern! Es ist ein wichtiges Gut, das wir haben.	False	False	True	False	False
+	False	190695	2021_03_26	93	SPÖ	Abgeordneter Dietmar Keck (SPÖ)	False	– Weil der Impfstoff nicht vorhanden ist, mit dem man es diesen Menschen wieder ermöglichen kann, dass sie in Österreich ein normales Leben führen, meine Damen und Herren.	False	False	True	False	False
+	False	159734	2021_01_13	76	ÖVP	Abgeordneter Dr. Josef Smolle (ÖVP)	True	Genau diesen Schutz der Risikogruppen, der so wichtig ist und der bei der körpernahen Dienstleistung Pflege  nie hundertprozentig funktioniert, schaffen wir jetzt mit der Impfung.	False	False	True	False	False
+	True	177510	2021_03_24	89	ÖVP	Abgeordneter Dr. Josef Smolle (ÖVP)	True	Gerade jetzt, da wir auch mit Mutationen konfrontiert sind, ist das rasche Impfen besonders wichtig, denn je länger dieses Virus weltweit zirkuliert, umso größer ist die Gefahr, dass neue Mutationen auftreten. Es stellt sich natürlich die Frage: Welche Impfstoffe wirken wie gut gegen welche Variante? – Das wird laufend überprüft.	False	False	True	False	False
-	False	159723	2021_01_13	76	ÖVP	Abgeordneter Dr. Josef Smolle (ÖVP)	True	Es ist wahrscheinlich, dass die Impfung auch die Übertragung verhindert, wie das fast alle Impfungen bisher getan haben, aber es ist eben noch nicht bewiesen.	False	False	True	False	False
+	False	158952	2021_01_13	76	SPÖ	Abgeordnete Dr. Pamela Rendi-Wagner, MSc (SPÖ)	False	Genau, um diesen Appell zum Ausdruck zu bringen, diese Wichtigkeit, diese ernste Notwendigkeit hier zu debattieren, haben wir zu dieser Sondersitzung geladen, haben wir die Notwendigkeit gesehen, das auch mit Ihnen, Herr Gesundheitsminister, zu diskutieren und diese Dringlichkeit hier noch einmal zu betonen – ja, weil wir keinen einzigen Tag verlieren dürfen und ein bereits vorhandener, ein bereits beschaffter Impfstoff verimpft werden muss.	False	False	True	False	False
-	True	194732	2021_04_21	97	FPÖ	Abgeordneter Mag. Gerald Hauser (FPÖ)	False	Das sind Fakten, die man nicht verschweigen soll, sondern über die man diskutieren soll. Sie sollten – davon gehe ich aus – auch das österreichische Arzneimittelgesetz kennen: Da gibt es den § 75 Abs. 3, den ich Ihnen wie folgt zitieren darf : „Das Bundesamt für Sicherheit im Gesundheitswesen“ – das ist unsere nationale Behörde, die Impfstoffe vom Markt nehmen kann – „hat ein System zu betreiben, mit dem verhindert werden soll, dass Arzneimittel, die mutmaßlich“ – es reicht schon mutmaßlich! – „gesundheitsgefährdend sind, zu Patienten gelangen.“ Wenn Sie also § 75 Abs. 3 Arzneimittelgesetz umsetzen würden, müssten Sie den Antrag von Herbert Kickl und uns, zum Beispiel Astra Zeneca vom Markt zu nehmen, umsetzen, das ist vollkommen klar.	False	False	True	False	False
o	True	180506	2021_03_24	89	SPÖ	Abgeordneter Alois Schroll (SPÖ)	False	Das, geschätzte Damen und Herren, fragen die Leute, und wissen Sie, warum sie das fragen? – Kollegin Greiner hat es schon gesagt: weil die Leute Angst vor neuen Infektionen haben beziehungsweise jene, die noch nicht angesteckt waren, auf die Impfdosen warten. Ich möchte vielleicht noch ganz kurz darauf eingehen, was auch viele der Kurgäste gesagt haben.	False	False	True	False	False
o	True	106164	2020_09_23	51	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	Auch die Kenntnis einer Durchimpfungsrate ist derzeit mangels Datenbasis nicht möglich. Wir schätzen, dass die Durchimpfungsrate bei der Grippe zwischen 8 und 10 Prozent liegt. Die Vorteile sind nun mannigfaltig.	False	False	True	False	False
+	False	160525	2021_01_14	77	ÖVP	Abgeordneter August Wöginger (ÖVP)	True	Wenn wir die Impfstrategie und darüber hinaus heute hier eine Teststrategie für die kommen­den Wochen und Monate verabschieden können, dann wird es dieses Licht am Ende des Tunnels zur Mitte des Jahres 2021 auch geben; und darum geht es, meine Damen und Herren: dass wir zurückkommen zu Wachstum und Beschäftigung, dass wir dieses Österreich wieder großmachen nach einer Krise  aufgrund einer Pandemie, wie wir sie seit 100 Jahren nicht hatten, nach einer Wirtschaftskrise, wie wir sie seit dem Zweiten Weltkrieg nicht hatten.	False	False	True	True	False
+	True	180713	2021_03_24	89	NEOS	Abgeordnete Fiona Fiedler, BEd (NEOS)	False	Wenn Sie das gemacht hätten, könnten Sie jetzt zumindest überprüfen, ob die Bundesländer vorrangig in den Pflegeheimen sowie Risikogruppen impfen. Sie wissen leider konkret aber nur, dass irgendjemand geimpft wurde. Sie müssen beim Impfen auf die spärlichen Angaben der Bundesländer vertrauen, die im großen Stil am Impfplan vorbeiimpfen, nämlich Bürgermeister, Verwandte, Freunde.	False	False	True	False	False
+	False	180129	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Österreich setzt sich da ganz klar für eine faire Verteilung dieser Impfstoffdosen ein.	False	False	True	False	False
+	False	180752	2021_03_24	89	ÖVP	Abgeordnete Rebecca Kirchbaumer (ÖVP)	True	Er nimmt in der Europäischen Union eine Vorreiterrolle ein, schaut darauf, dass wir in Österreich so schnell wie möglich Impfdosen erhalten  und stellt sich solidarisch mit allen anderen Ländern dar – und das ist wichtig.	False	False	True	False	False
+	False	193299	2021_04_21	97	ÖVP	Bundeskanzler Sebastian Kurz	True	Wir haben die Situation, dass Anfang nächster Woche über zwei Millionen Menschen in unserem Land erstgeimpft sein werden, das sind rund 40 Prozent derer, die sich impfen lassen wollen.	False	False	True	False	False
+	False	190610	2021_03_26	93	Grüne	Abgeordneter Ralph Schallmeiner (Grüne)	True	Es ist halt nicht die ganze Wahrheit, wenn man nur von den 200 Millionen Euro redet und dabei die 115 Millionen und die 73 Millionen Euro beiseitelässt – oder die 31 Millionen Impfdosen, die in Summe bestellt wurden, oder auch die eine Million, die im März geliefert wurde, oder die zwei Millionen, die im April geliefert werden.	False	False	True	False	False
